Data,Unidade Origem,Unidade Destino,Documento,Produto (Saída),Produto (Entrada),Espécie,Valor Saída (R$),Valor Entrada (R$),Diferença (R$),Qtd Saída,Qtd Entrada,Diferença Qtd,Status,Tipo de Divergência,Qualidade Match,Observações,Detalhes Produto
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9384343,DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),MEDICAMENTOS HOSPITALARES,560.13,604.31,-44.18,1400.0,1400.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9384343, Qtd:1400.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070923,"CURATIVO TEGADERM 10CM X,12CM","CURATIVO TEGADERM 10CM X,12CM",MATERIAIS HOSPITALARES,113.2,133.47,-20.27,50.0,50.0,0.0,⚠️ Não Conforme,Pequena divergência valor,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070923, Qtd:50.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),MEDICAMENTOS HOSPITALARES,1.6,1.88,-0.28,4.0,4.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:4.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,CETOPROFENO 100MG (PROFENID) - FA - IV,CETOPROFENO 100MG (PROFENID) - FA - IV,MEDICAMENTOS HOSPITALARES,160.13,162.42,-2.29,50.0,50.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:50.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL RIO LARANJEIRAS - REDE CASA,9385094,DAPAGLIFLOZINA 10MG CPR (FORXIGA),-,MEDICAMENTOS HOSPITALARES,180.21,,,50.0,,,❌ Não Conforme,Documento 9385094 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,"COMPRESSA GAZE 7,5X7,5CM (PCT C/ 10 ) ESTERIL",COMPRESSA DE GAZE ESTERIL 25X28CM C/RX,MATERIAIS HOSPITALARES,4.33,52.06,-47.73,10.0,10.0,0.0,⚠️ Não Conforme,Valor muito divergente (>50%),⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:10.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383914,ESCOPOLAMINA + DIPIRONA DRAG. (BUSCOPAN COMPOSTO),-,MEDICAMENTOS HOSPITALARES,7.11,,,20.0,,,❌ Não Conforme,Documento 9383914 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,TENOXICAM 20 MG (TILATIL) - FA,TENOXICAM 20 MG (TILATIL) - FA,MEDICAMENTOS HOSPITALARES,106.83,110.09,-3.26,20.0,20.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:20.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,CASA DE PORTUGAL - REDE CASA,5072050,TENOXICAM 20 MG (TILATIL) - FA,-,MEDICAMENTOS HOSPITALARES,267.07,,,50.0,,,❌ Não Conforme,Item não encontrado (Casa Portugal),-,Sem correspondência encontrada,-
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,TROMETAMOL CETOROLACO 30 MG/ML 1 ML (TORADOL) - AMP,TROMETAMOL CETOROLACO 30 MG/ML 1 ML (TORADOL) - AMP,MEDICAMENTOS HOSPITALARES,53.6,56.37,-2.77,20.0,20.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:20.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383648,METFORMINA XR 500MG COMP(GLIFAGE),METFORMINA XR 500MG COMP(GLIFAGE),MEDICAMENTOS HOSPITALARES,25.45,25.2,0.25,90.0,90.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383648, Qtd:90.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070907,"CLORETO DE SODIO 0,9% 1000ML - FR","CLORETO DE SODIO 0,9% 1000ML - FR",MEDICAMENTOS HOSPITALARES,226.05,229.03,-2.98,32.0,32.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070907, Qtd:32.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9384026,SORO GLICOSADO 5% 500 ML  S.FECHADO,SORO GLICOSADO 5% 500 ML  S.FECHADO,MEDICAMENTOS HOSPITALARES,270.19,270.0,0.19,60.0,60.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9384026, Qtd:60.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9384026,"SORO FISIOLOGICO 0,9% 250 ML-S.FECHADO","SORO FISIOLOGICO 0,9% 250 ML-S.FECHADO",MEDICAMENTOS HOSPITALARES,333.62,334.08,-0.46,96.0,96.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9384026, Qtd:96.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,"FLUMAZENIL AMP 0,5MG/5ML (LANEXAT)","FLUMAZENIL AMP 0,5MG/5ML (LANEXAT)",MEDICAMENTOS HOSPITALARES,4.78,5.17,-0.39,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:1.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5071590,NICOTINA 14MG (NIQUITIN) - ADESIVO,NICOTINA 14MG (NIQUITIN) - ADESIVO,MEDICAMENTOS HOSPITALARES,7.0,7.0,0.0,7.0,7.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5071590, Qtd:7.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383610,ONDANSETRONA  AMP 8MG (ZOFRAN),ONDANSETRONA  AMP 8MG (ZOFRAN),MEDICAMENTOS HOSPITALARES,98.33,98.0,0.33,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383610, Qtd:100.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383637,MASCARA DESCARTAVEL COM ELASTICO,MASCARA DESCARTAVEL COM ELASTICO,MATERIAIS HOSPITALARES,30.15,30.0,0.15,200.0,200.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383637, Qtd:200.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,COMPRESSA CAMPO OPERATORIO ESTÉRIL 25X28CM C/RX,"COMPRESSA GAZE 7,5X7,5CM (PCT C/ 10 ) ESTERIL",MATERIAIS HOSPITALARES,52.33,6.2,46.13,10.0,10.0,0.0,⚠️ Não Conforme,Valor muito divergente (>50%),⭐ Razoável,Score:73% | Doc:✓9385032 | Prod:57% | Esp:✓ | Data:1d,Sinônimo:✓ | Texto:48% | Princípio:76% | Palavras:1
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5071971,MORFINA 10 MG/ML 1ML (DIMORF) - AMP,MORFINA 10 MG/ML 1ML (DIMORF) - AMP,MEDICAMENTOS HOSPITALARES,55.65,56.6,-0.95,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5071971, Qtd:30.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5071871,PAPEL P/ ECG 90 X 90 X 18 F ZOLL DESFIBRILADOR 200FLS,PAPEL P/ ECG 90 X 90 X 18 F ZOLL DESFIBRILADOR 200FLS,MATERIAIS HOSPITALARES,30.0,30.0,0.0,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5071871, Qtd:1.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383648,"FLUMAZENIL AMP 0,5MG/5ML (LANEXAT)","FLUMAZENIL AMP 0,5MG/5ML (LANEXAT)",MEDICAMENTOS HOSPITALARES,143.47,142.8,0.67,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383648, Qtd:30.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,ACIDO TRANEXAMICO 250 MG 5ML (TRANSAMIN) - AMP,ACIDO TRANEXAMICO 250 MG 5ML (TRANSAMIN) - AMP,MEDICAMENTOS HOSPITALARES,24.84,27.95,-3.11,10.0,10.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:10.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,"FENTANILA 0,05MG/ML FR 10ML (FENTANIL) (M.A.R)","FENTANILA 0,05MG/ML FR 10ML (FENTANIL) (M.A.R)",MEDICAMENTOS HOSPITALARES,2.81,2.95,-0.14,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:1.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383610,PANTOPRAZOL COMP 20MG (PANTOZOL),PANTOPRAZOL COMP 20MG (PANTOZOL),MEDICAMENTOS HOSPITALARES,3.77,3.64,0.13,28.0,28.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383610, Qtd:28.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA SANTA CRUZ - REDE CASA,9383719,DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),MEDICAMENTOS HOSPITALARES,40.01,40.0,0.01,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383719, Qtd:100.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA SANTA CRUZ - REDE CASA,9383719,DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),MEDICAMENTOS HOSPITALARES,40.01,40.0,0.01,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383719, Qtd:100.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383648,ESCOPOLAMINA BUTILBROMETO DRG 10MG (BUSCOPAN),ESCOPOLAMINA BUTILBROMETO DRG 10MG (BUSCOPAN),MEDICAMENTOS HOSPITALARES,12.45,12.4,0.05,20.0,20.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383648, Qtd:20.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,FITOMENADIONA 10 MG 1ML IM/SC (KANAKION) - AMP,FITOMENADIONA 10 MG 1ML IM/SC (KANAKION) - AMP,MEDICAMENTOS HOSPITALARES,19.89,19.89,0.0,10.0,10.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:10.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,SERINGA DESCARTAVEL 10 ML S/AGULHA,SERINGA DESCARTAVEL  01 ML C/AGULHA (INSULINA),MATERIAIS HOSPITALARES,0.66,0.48,0.18,3.0,3.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:3.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA SANTA CRUZ - REDE CASA,9383636,MASCARA DESCARTAVEL COM ELASTICO,MASCARA DESCARTAVEL COM ELASTICO,MATERIAIS HOSPITALARES,45.23,45.23,0.0,300.0,300.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383636, Qtd:300.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,SULFATO FERROSO 40 MG - DRAGEA,SULFATO FERROSO 40 MG - DRAGEA,MEDICAMENTOS HOSPITALARES,3.22,3.37,-0.15,25.0,25.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:25.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL ILHA DO GOVERNADOR - REDE CASA,9384016,INFUSOMAT COMPACT PLUS (BOMBA INFUSORA),-,MATERIAIS HOSPITALARES,1138.23,,,60.0,,,❌ Não Conforme,Documento 9384016 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383720,DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),DIPIRONA 500 MG/ML AMP 2 ML (NOVALGINA),MEDICAMENTOS HOSPITALARES,40.01,40.0,0.01,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383720, Qtd:100.0)",Quantidade exata
2025-12-02,HOSPITAL CASA EVANGELICO,HOSPITAL ILHA DO GOVERNADOR LTDA - REDE CASA,5072107,EQUIPO BBRAUM MULTISPIKE ROXO (REF.402113),-,MATERIAIS HOSPITALARES,312.62,,,26.0,,,❌ Não Conforme,Documento 5072107 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,METOPROLOL SUCCINATO 50 MG (SELOZOK) - COMP,METOPROLOL SUCCINATO 50 MG (SELOZOK) - COMP,MEDICAMENTOS HOSPITALARES,13.56,13.32,0.24,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:30.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,TRAMADOL CLORIDRATO 50MG AMP 1ML (TRAMAL) (M.A.R),"ROPIVACAÍNA CLORIDRATO 7,5MG/ML AMP 20ML (NAROPIN)",MEDICAMENTOS HOSPITALARES,0.78,12.21,-11.43,1.0,1.0,0.0,⚠️ Não Conforme,Valor muito divergente (>50%),⭐⭐ Bom,Score:78% | Doc:✓9385032 | Prod:68% | Esp:✓ | Data:1d,Sinônimo:✓ | Texto:58% | Princípio:68% | Apres:✓ | Palavras:2
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,BISACODIL 5MG (DULCOLAX) - DRAGEA,BISACODIL 5MG (DULCOLAX) - DRAGEA,MEDICAMENTOS HOSPITALARES,2.32,2.92,-0.6,20.0,20.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:20.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5071971,SERTRALINA CLORIDRATO 50 MG (ZOLOFT) - COMP,SERTRALINA CLORIDRATO 50 MG (ZOLOFT) - COMP,MEDICAMENTOS HOSPITALARES,1.48,1.48,0.0,10.0,10.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5071971, Qtd:10.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL ILHA DO GOVERNADOR LTDA - REDE CASA,5072141,EQUIPO BBRAUM MULTISPIKE ROXO (REF.402113),-,MATERIAIS HOSPITALARES,353.93,,,30.0,,,❌ Não Conforme,Documento 5072141 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070923,PURILON 15G,PURILON 15G,MATERIAIS HOSPITALARES,121.23,120.74,0.49,4.0,4.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070923, Qtd:4.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9383710,DEXMEDETOMIDINA 100MCG/ML 2ML (PRECEDEX),DEXMEDETOMIDINA 100MCG/ML 2ML (PRECEDEX),MEDICAMENTOS HOSPITALARES,501.06,250.5,250.56,100.0,50.0,50.0,⚠️ Não Conforme,Valor muito divergente (>50%) | Divergência Qtd (+50),⭐⭐ Bom,Score:88% | Doc:✓9383710 | Prod:90% | Esp:✓ | Data:mesma,Texto:100% | Princípio:100% | Conc:✓ | Palavras:4
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,JELCO 22 DISP.SEGURANÇA,-,MATERIAIS HOSPITALARES,3.02,,,1.0,,,❌ Não Conforme,Documento 9385032 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383610,LIDOCAINA 2% TB 30G GEL (XYLESTESIN),LIDOCAINA 2% TB 30G GEL (XYLESTESIN),MEDICAMENTOS HOSPITALARES,20.51,20.5,0.01,5.0,5.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383610, Qtd:5.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,SERINGA DESCARTAVEL 01 ML C/AGULHA,SERINGA DESCARTAVEL 05 ML S/AGULHA,MATERIAIS HOSPITALARES,0.49,0.41,0.08,3.0,3.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:3.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9384343,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)","ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",MEDICAMENTOS HOSPITALARES,2087.75,2187.15,-99.4,200.0,200.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9384343, Qtd:200.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL EVANGELICO - REDE CASA,9384295,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",ENOXAPARINA SODICA 40 MG 0.4ML (CLEXANE) - SERINGA,MEDICAMENTOS HOSPITALARES,1461.42,1461.42,0.0,140.0,140.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9384295, Qtd:140.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL RIO LARANJEIRAS - REDE CASA,9384284,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",ENOXAPARINA SODICA 40 MG 0.4ML (CLEXANE) - SERINGA,MEDICAMENTOS HOSPITALARES,626.32,626.4,-0.08,60.0,60.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9384284, Qtd:60.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,9384276,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",ENOXAPARINA SODICA 40 MG 0.4ML (CLEXANE) - SERINGA,MEDICAMENTOS HOSPITALARES,1043.87,1043.87,0.0,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9384276, Qtd:100.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL ILHA DO GOVERNADOR - REDE CASA,9384263,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",-,MEDICAMENTOS HOSPITALARES,2087.75,,,200.0,,,❌ Não Conforme,Documento 9384263 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9384029,"PIPERACILINA + TAZOBACTAM FR 4,5G (TAZOCIN)",-,MEDICAMENTOS HOSPITALARES,4550.35,,,360.0,,,❌ Não Conforme,Documento 9384029 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,SERINGA DESCARTAVEL 05 ML S/AGULHA,SERINGA DESCARTAVEL  10 ML S/AGULHA,MATERIAIS HOSPITALARES,0.38,0.96,-0.58,3.0,3.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:3.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070920,ACIDO FOLICO C/5MG (ENDOFOLIN) - COMP,ACIDO FOLICO C/5MG (ENDOFOLIN) - COMP,MEDICAMENTOS HOSPITALARES,1.78,1.4,0.38,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070920, Qtd:30.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5072154,TOUCA DESCARTAVEL,TOUCA DESCARTAVEL,MATERIAIS HOSPITALARES,13.97,13.94,0.03,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5072154, Qtd:100.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5071811,AVENTAL CIRURGICO ESTERIL DESCARTAVEL (A3SMS ),AVENTAL CIRURGICO ESTERIL DESCARTAVEL (A3SMS ),MATERIAIS HOSPITALARES,418.18,417.3,0.88,35.0,35.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5071811, Qtd:35.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5073293,FORMOL 10% 1000ML,FORMOL 10% 1000ML,MATERIAIS HOSPITALARES,21.18,21.24,-0.06,3.0,3.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5073293, Qtd:3.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL ILHA DO GOVERNADOR - REDE CASA,9383718,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",-,MEDICAMENTOS HOSPITALARES,1043.87,,,100.0,,,❌ Não Conforme,Documento 9383718 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-02,CASA DE PORTUGAL,HOSPITAL RIO LARANJEIRAS - REDE CASA,9383716,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",ENOXAPARINA SODICA 40 MG 0.4ML (CLEXANE) - SERINGA,MEDICAMENTOS HOSPITALARES,521.94,522.0,-0.06,50.0,50.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383716, Qtd:50.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9383710,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)","ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",MEDICAMENTOS HOSPITALARES,1565.81,1566.0,-0.19,150.0,150.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383710, Qtd:150.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL EVANGELICO - REDE CASA,9383706,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",ENOXAPARINA SODICA 40 MG 0.4ML (CLEXANE) - SERINGA,MEDICAMENTOS HOSPITALARES,1043.87,1043.87,0.0,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383706, Qtd:100.0)",Quantidade exata
2025-12-02,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5073260,KIT LP16 - USO GERAL (LP16),KIT LP16 - USO GERAL (LP16),MATERIAIS HOSPITALARES,432.0,432.0,0.0,6.0,6.0,0.0,✅ Conforme,-,⭐⭐ Bom,Score:80% | Doc:✓5073260 | Prod:69% | Esp:✓ | Data:1d | Valor:≈,Texto:100% | Princípio:100% | Palavras:3
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383720,"ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)","ENOXAPARINA SODICA SER 40MG 0,4ML (CLEXANE)(M.A.R)",MEDICAMENTOS HOSPITALARES,104.39,104.4,-0.01,10.0,10.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9383720, Qtd:10.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,CURATIVO TEGADERM 10CMX12CM (PUNCAO PROFUNDA),"CURATIVO TEGADERM 8,5CM X11,5CM (PUNÇÂO PROFUNDA)",MATERIAIS HOSPITALARES,29.48,28.95,0.53,5.0,5.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:5.0)",Quantidade exata
2025-12-02,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9385032,ONDANSETRONA AMP 4MG (ZOFRAN),ONDANSETRONA AMP 4MG (ZOFRAN),MEDICAMENTOS HOSPITALARES,1.8,2.01,-0.21,2.0,2.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9385032, Qtd:2.0)",Quantidade exata
